Nr	Nb	time	environment	abf_r	abf_b
982.235957	308.445304	53.500000	54.932803	0.300875	-0.320250
1043.700888	284.564460	53.750000	54.932803	0.196176	-0.321949
1085.884110	262.839131	54.000000	54.932803	0.128580	-0.312409
771.109585	246.122361	54.250000	59.569734	-1.099720	-0.143928
613.277106	242.115383	54.500000	59.569734	-0.777006	-0.007831
518.563739	244.150277	54.750000	59.569734	-0.587420	0.064733
455.410688	249.556287	55.000000	59.569734	-0.464468	0.104918
405.921482	256.740540	55.250000	59.760034	-0.417844	0.124435
369.032997	265.340644	55.500000	59.760034	-0.350528	0.136951
340.376400	274.770355	55.750000	59.760034	-0.300478	0.141149
317.384459	284.619850	56.000000	59.760034	-0.262179	0.139930
267.779327	287.961654	56.250000	62.943053	-0.635900	0.061260
230.625839	293.212527	56.500000	62.943053	-0.565371	0.080700
201.672871	299.640029	56.750000	62.943053	-0.512322	0.091152
178.414267	306.755860	57.000000	62.943053	-0.471297	0.095624
355.701902	328.075225	57.250000	52.649472	2.568049	0.176431
631.324159	333.022369	57.500000	52.649472	2.016109	-0.053292
960.889316	318.531674	57.750000	52.649472	1.368696	-0.288535
1253.051575	289.139422	58.000000	52.649472	0.804673	-0.465122
934.047677	262.493432	58.250000	57.862368	-0.900554	-0.258320
780.637272	251.328390	58.500000	57.862368	-0.580775	-0.111318
692.559290	247.205163	58.750000	57.862368	-0.399478	-0.031704
636.665941	246.847289	59.000000	57.862368	-0.286419	0.014215
824.757988	247.284343	59.250000	54.546320	0.858070	-0.063035
980.314330	239.722687	59.500000	54.546320	0.551241	-0.173280
1092.060853	227.415980	59.750000	54.546320	0.335817	-0.238881
1165.204603	213.251858	60.000000	54.546320	0.199514	-0.269632
731.791575	198.443649	60.250000	62.923705	-1.500329	-0.134329
532.943741	196.538334	60.500000	62.923705	-1.095840	0.030940
418.416118	200.478521	60.750000	62.923705	-0.867659	0.115736
343.653480	207.719744	61.000000	62.923705	-0.722739	0.161626
283.409077	211.449314	61.250000	65.756001	-0.717781	0.089177
239.582419	216.960000	61.500000	65.756001	-0.633998	0.113481
206.190407	223.636689	61.750000	65.756001	-0.572201	0.127014
179.848048	231.070169	62.000000	65.756001	-0.525218	0.133339
157.899993	234.852477	62.250000	67.504429	-0.501699	0.069375
139.901112	239.160918	62.500000	67.504429	-0.469006	0.075229
124.865476	243.803146	62.750000	67.504429	-0.442540	0.078025
112.113527	248.633872	63.000000	67.504429	-0.420818	0.078602
101.126742	252.511388	63.250000	67.909500	-0.403740	0.062281
91.612200	256.470485	63.500000	67.909500	-0.387825	0.061997
83.296640	260.438183	63.750000	67.909500	-0.374325	0.060731
75.972001	264.358071	64.000000	67.909500	-0.362776	0.058763
78.733679	287.623273	64.250000	60.121320	0.131375	0.314219
81.124925	309.276847	64.500000	60.121320	0.109227	0.268921
83.151533	328.990270	64.750000	60.121320	0.089355	0.227785
84.832675	346.581618	65.000000	60.121320	0.071872	0.191166
77.571672	351.705868	65.250000	63.718858	-0.353020	0.056572
71.104977	356.509251	65.500000	63.718858	-0.343905	0.052137
65.316463	360.982548	65.750000	63.718858	-0.335887	0.047818
60.112267	365.126131	66.000000	63.718858	-0.328777	0.043690
54.387531	355.680295	66.250000	67.603581	-0.391457	-0.093975
49.421954	348.302266	66.500000	67.603581	-0.375568	-0.075163
45.073202	342.514200	66.750000	67.603581	-0.362195	-0.060043
41.233575	337.965706	67.000000	67.603581	-0.350841	-0.047823
38.554112	347.034767	67.250000	63.691716	-0.269628	0.098402
36.034207	355.017166	67.500000	63.691716	-0.270984	0.084414
33.669760	362.004695	67.750000	63.691716	-0.271854	0.072295
31.455374	368.094862	68.000000	63.691716	-0.272305	0.061854
43.004287	392.238599	68.250000	56.783778	1.230322	0.226895
58.146507	412.273066	68.500000	56.783778	1.184101	0.174606
77.666357	427.992507	68.750000	56.783778	1.132607	0.127453
102.325045	439.372100	69.000000	56.783778	1.074336	0.084883
218.015167	450.697640	69.250000	52.191972	2.899679	0.043814
428.342802	446.784992	69.500000	52.191972	2.486159	-0.115622
739.860939	423.068577	69.750000	52.191972	1.885037	-0.316921
1086.733542	380.780953	70.000000	52.191972	1.224245	-0.510701
771.485877	339.247394	70.250000	59.257886	-1.092595	-0.321671
615.422197	320.485311	70.500000	59.257886	-0.761487	-0.157216
522.720490	312.151577	70.750000	59.257886	-0.567580	-0.065403
461.511422	309.462011	71.000000	59.257886	-0.442016	-0.010515
359.153703	298.878705	71.250000	64.450017	-0.908225	-0.093755
291.763767	294.544958	71.500000	64.450017	-0.768884	-0.030578
243.953744	293.929040	71.750000	64.450017	-0.672121	0.009260
208.210624	295.654280	72.000000	64.450017	-0.601597	0.034634
179.544620	296.794080	72.250000	65.204809	-0.566547	0.024665
156.759424	299.193677	72.500000	65.204809	-0.522682	0.038214
138.201521	302.425087	72.750000	65.204809	-0.487996	0.046682
122.788809	306.188024	73.000000	65.204809	-0.460065	0.051547
111.701249	315.580009	73.250000	63.347796	-0.371704	0.116077
101.957848	324.451302	73.500000	63.347796	-0.359274	0.106127
93.331476	332.752099	73.750000	63.347796	-0.348631	0.096419
85.646299	340.456291	74.000000	63.347796	-0.339399	0.087149
78.783194	347.608644	74.250000	63.330895	-0.330336	0.078977
72.606842	354.158706	74.500000	63.330895	-0.323207	0.070805
67.027480	360.127650	74.750000	63.330895	-0.316811	0.063317
61.970862	365.544946	75.000000	63.330895	-0.311020	0.056514
56.897347	368.280157	75.250000	63.992380	-0.337917	0.029125
52.336972	370.896187	75.500000	63.992380	-0.330872	0.027543
48.221919	373.378254	75.750000	63.992380	-0.324613	0.025872
44.496037	375.718165	76.000000	63.992380	-0.319021	0.024173
44.255573	387.832980	76.250000	60.881284	-0.025969	0.115691
43.924329	398.127770	76.500000	60.881284	-0.033573	0.095296
43.521139	406.796278	76.750000	60.881284	-0.039729	0.078220
43.062529	414.042375	77.000000	60.881284	-0.044631	0.064041
39.067228	402.563548	77.250000	65.827251	-0.381494	-0.100383
35.580732	393.681810	77.500000	65.827251	-0.367361	-0.079733
32.509480	386.764188	77.750000	65.827251	-0.355642	-0.063366
29.782837	381.355342	78.000000	65.827251	-0.345828	-0.050309
30.277511	394.724484	78.250000	60.524878	0.060423	0.125126
30.697676	406.017308	78.500000	60.524878	0.050514	0.102124
31.053348	415.446968	78.750000	60.524878	0.042228	0.082909
31.354059	423.245110	79.000000	60.524878	0.035362	0.067011
32.405887	431.162570	79.250000	60.033921	0.128037	0.066373
33.427860	437.571611	79.500000	60.033921	0.120842	0.052682
34.425023	442.710557	79.750000	60.033921	0.114717	0.041559
35.401900	446.793924	80.000000	60.033921	0.109481	0.032572
31.970114	397.518418	80.250000	73.778523	-0.386723	-0.421281
29.160798	361.440284	80.500000	73.778523	-0.352052	-0.346447
26.800731	334.019932	80.750000	73.778523	-0.325266	-0.289427
24.778493	312.582768	81.000000	73.778523	-0.303979	-0.244729
23.535258	326.453963	81.250000	63.453715	-0.209950	0.161065
22.309659	338.797582	81.500000	63.453715	-0.217397	0.137298
21.111684	349.659787	81.750000	63.453715	-0.223713	0.116474
19.949273	359.127143	82.000000	63.453715	-0.228982	0.098417
18.573717	362.870029	82.250000	64.795070	-0.285880	0.038482
17.292436	366.110630	82.500000	64.795070	-0.285914	0.033008
16.099780	368.914585	82.750000	64.795070	-0.285775	0.028339
14.990180	371.340589	83.000000	64.795070	-0.285499	0.024362
13.861044	367.756140	83.250000	66.417885	-0.310854	-0.035045
12.832134	364.872049	83.500000	66.417885	-0.306475	-0.028427
11.891610	362.551426	83.750000	66.417885	-0.302726	-0.023012
11.029582	360.686252	84.000000	66.417885	-0.299500	-0.018575
10.247965	360.465321	84.250000	66.049146	-0.293187	-0.001957
9.525651	360.330428	84.500000	66.049146	-0.291631	-0.001105
8.857502	360.263570	84.750000	66.049146	-0.290238	-0.000433
8.238930	360.250087	85.000000	66.049146	-0.288988	0.000091
7.694831	363.343064	85.250000	65.155591	-0.273928	0.031506
7.184451	365.977859	85.500000	65.155591	-0.275021	0.026629
6.706316	368.219923	85.750000	65.155591	-0.275862	0.022513
6.258859	370.126731	86.000000	65.155591	-0.276497	0.019045
5.802039	362.999557	86.250000	67.636030	-0.300072	-0.070979
5.386670	357.189465	86.500000	67.636030	-0.294573	-0.058979
5.007301	352.427123	86.750000	67.636030	-0.289988	-0.049113
4.659526	348.506613	87.000000	67.636030	-0.286143	-0.040963
4.368959	353.668476	87.250000	65.143673	-0.259214	0.054086
4.093181	358.071382	87.500000	65.143673	-0.262195	0.045472
3.832210	361.812566	87.750000	65.143673	-0.264675	0.038174
3.585859	364.981613	88.000000	65.143673	-0.266726	0.032012
3.334003	361.284320	88.250000	66.973510	-0.289682	-0.037189
3.102294	358.242741	88.500000	66.973510	-0.286775	-0.030897
2.888607	355.734216	88.750000	66.973510	-0.284332	-0.025689
2.691143	353.661329	89.000000	66.973510	-0.282272	-0.021370
3.764255	381.855517	89.250000	56.752403	1.330611	0.279767
5.234063	406.752592	89.500000	56.752403	1.307716	0.228666
7.237923	428.139371	89.750000	56.752403	1.286567	0.184158
9.958054	446.039196	90.000000	56.752403	1.266785	0.146059
9.344964	440.642388	90.250000	63.111486	-0.251601	-0.043474
8.780611	436.406392	90.500000	63.111486	-0.247065	-0.034509
8.258796	433.072776	90.750000	63.111486	-0.243340	-0.027392
7.774555	430.445736	91.000000	63.111486	-0.240259	-0.021725
7.454366	431.507979	91.250000	62.247040	-0.168316	0.008991
7.147098	432.390379	91.500000	62.247040	-0.168410	0.007465
6.852422	433.125967	91.750000	62.247040	-0.168411	0.006225
6.569958	433.741724	92.000000	62.247040	-0.168340	0.005215
6.395494	436.201221	92.250000	61.698198	-0.108403	0.020398
6.223434	438.202595	92.500000	61.698198	-0.109666	0.016516
6.054331	439.830353	92.750000	61.698198	-0.110635	0.013383
5.888583	441.154432	93.000000	61.698198	-0.111368	0.010856
8.951762	458.925017	93.250000	55.874260	1.665605	0.140185
13.539247	473.244150	93.500000	55.874260	1.644995	0.107773
20.368218	484.374018	93.750000	55.874260	1.622491	0.079971
30.455049	492.557918	94.000000	55.874260	1.595880	0.055481
27.353331	459.951685	94.250000	66.696776	-0.414848	-0.243026
24.741073	435.826147	94.500000	66.696776	-0.390195	-0.192399
22.499835	417.534767	94.750000	66.696776	-0.370988	-0.153822
20.549070	403.412015	95.000000	66.696776	-0.355721	-0.123870
19.929763	410.035636	95.250000	61.777846	-0.124284	0.059197
19.311690	415.558795	95.500000	61.777846	-0.127483	0.048605
18.699675	420.147498	95.750000	61.777846	-0.129943	0.039883
18.097404	423.950590	96.000000	61.777846	-0.131792	0.032730
21.408838	437.975522	96.250000	58.218864	0.663676	0.115842
25.217351	449.292767	96.500000	58.218864	0.646985	0.090066
29.583054	458.208756	96.750000	58.218864	0.631109	0.068661
34.569317	465.037308	97.000000	58.218864	0.615669	0.050948
41.590512	471.051900	97.250000	57.851826	0.730525	0.043160
49.797407	475.213955	97.500000	57.851826	0.710804	0.028221
59.320726	477.766320	97.750000	57.851826	0.689747	0.015460
70.278931	478.911245	98.000000	57.851826	0.666953	0.004374
62.057252	443.256425	98.250000	67.550932	-0.477030	-0.273923
55.338225	417.186680	98.500000	67.550932	-0.442561	-0.216075
49.722934	397.605817	98.750000	67.550932	-0.415540	-0.172190
44.947281	382.606165	99.000000	67.550932	-0.393898	-0.138203
40.805849	366.529111	99.250000	68.775254	-0.376840	-0.155319
37.223424	353.912650	99.500000	68.775254	-0.359514	-0.127092
34.089120	343.890163	99.750000	68.775254	-0.345175	-0.104443
31.320984	335.854126	100.000000	68.775254	-0.333169	-0.086081
31.828619	354.520251	100.250000	60.702259	0.056805	0.198577
32.223981	370.923544	100.500000	60.702259	0.042851	0.165362
32.519080	385.104723	100.750000	60.702259	0.030877	0.136675
32.726778	397.193629	101.000000	60.702259	0.020755	0.112250
31.912391	405.022512	101.250000	61.457375	-0.102939	0.071072
31.086351	411.592419	101.500000	61.457375	-0.106562	0.058547
30.257807	417.081838	101.750000	61.457375	-0.109312	0.048191
29.433966	421.655030	102.000000	61.457375	-0.111336	0.039670
31.134626	431.135398	102.250000	59.655465	0.219526	0.079472
32.849233	438.798760	102.500000	59.655465	0.209939	0.062707
34.580891	444.914110	102.750000	59.655465	0.201562	0.049034
36.332552	449.731207	103.000000	59.655465	0.194187	0.037951
37.231270	452.216600	103.250000	60.058775	0.095961	0.019407
38.118473	454.136411	103.500000	60.058775	0.092643	0.014837
38.996469	455.600217	103.750000	60.058775	0.089709	0.011191
39.867095	456.697834	104.000000	60.058775	0.087084	0.008286
47.911401	463.867505	104.250000	57.849186	0.724686	0.052599
57.259697	468.904492	104.500000	57.849186	0.701982	0.034989
68.033334	472.079108	104.750000	57.849186	0.677927	0.019975
80.331799	473.625516	105.000000	57.849186	0.652131	0.007007
74.656863	461.487506	105.250000	61.844272	-0.283283	-0.090609
69.712699	452.501604	105.500000	61.844272	-0.266137	-0.068564
65.348752	445.831673	105.750000	61.844272	-0.252020	-0.051645
61.455140	440.891102	106.000000	61.844272	-0.240240	-0.038582
55.007968	421.975031	106.250000	65.908772	-0.430354	-0.155646
49.546363	407.693452	106.500000	65.908772	-0.407908	-0.122543
44.852276	396.769607	106.750000	65.908772	-0.389707	-0.096814
40.770217	388.339574	107.000000	65.908772	-0.374743	-0.076593
37.788757	389.722941	107.250000	63.674306	-0.301468	0.014029
35.065695	391.067233	107.500000	63.674306	-0.297089	0.013521
32.572679	392.361669	107.750000	63.674306	-0.293130	0.012928
30.285386	393.599158	108.000000	63.674306	-0.289539	0.012284
74.523539	421.049681	108.250000	50.598857	3.543735	0.225205
176.301422	439.092058	108.500000	50.598857	3.328755	0.108504
385.868363	441.835740	108.750000	50.598857	2.912443	-0.063268
735.429528	422.077158	109.000000	50.598857	2.233872	-0.302341
507.852785	373.884589	109.250000	64.467457	-1.269857	-0.365786
384.085284	348.586051	109.500000	64.467457	-0.999224	-0.214513
306.253457	334.613885	109.750000	64.467457	-0.830956	-0.123452
252.730304	327.083134	110.000000	64.467457	-0.717072	-0.065079
380.379945	340.636326	110.250000	54.888958	1.503625	0.100033
532.605319	343.456472	110.500000	54.888958	1.197398	-0.027561
689.901555	336.027521	110.750000	54.888958	0.888354	-0.139011
830.742403	320.853991	111.000000	54.888958	0.617722	-0.221977
989.584969	300.517897	111.250000	54.386179	0.561488	-0.300189
1105.402852	276.907736	111.500000	54.386179	0.347008	-0.346363
1182.666923	253.310239	111.750000	54.386179	0.210032	-0.361472
