Generation	env
513.750000	30.361232
513.800000	29.473923
513.850000	34.597101
513.900000	34.589073
513.950000	28.602169
514.000000	32.366494
514.050000	43.527471
514.100000	36.799970
514.150000	40.588661
514.200000	38.010774
514.250000	39.677853
514.300000	40.999147
514.350000	42.615514
514.400000	38.749690
514.450000	39.837182
514.500000	35.618107
514.550000	39.026767
514.600000	40.000526
514.650000	42.511253
514.700000	38.727998
514.750000	41.599344
514.800000	41.458129
514.850000	40.430096
514.900000	41.224107
514.950000	38.840040
515.000000	41.478270
515.050000	40.167584
515.100000	38.652187
515.150000	39.791301
515.200000	39.511934
515.250000	42.853949
515.300000	39.269661
515.350000	38.502710
515.400000	42.563328
515.450000	37.496029
515.500000	41.565359
515.550000	37.718835
515.600000	42.317082
515.650000	40.780604
515.700000	36.387464
515.750000	40.551481
515.800000	43.393228
515.850000	43.131290
515.900000	41.030604
515.950000	38.481062
516.000000	38.630126
516.050000	18.499604
516.100000	20.920356
516.150000	17.856242
516.200000	19.661550
516.250000	20.374280
516.300000	20.889196
516.350000	20.053293
516.400000	21.056421
516.450000	15.190699
516.500000	17.467474
516.550000	15.983648
516.600000	20.227218
516.650000	19.541565
516.700000	20.856718
516.750000	16.815236
516.800000	21.113328
516.850000	19.167024
516.900000	17.388885
516.950000	14.735426
517.000000	20.156734
517.050000	32.091061
517.100000	36.522183
517.150000	34.242022
517.200000	30.584931
517.250000	34.108097
517.300000	34.045483
517.350000	33.616303
517.400000	35.562982
517.450000	34.740853
517.500000	32.611654
517.550000	34.281436
517.600000	34.117082
517.650000	36.531707
517.700000	37.308817
517.750000	34.349319
517.800000	38.253227
517.850000	37.948557
517.900000	34.848610
517.950000	37.598867
518.000000	33.284530
518.050000	51.776357
518.100000	55.498211
518.150000	53.980670
518.200000	56.087802
518.250000	53.826631
518.300000	50.682929
518.350000	55.404718
518.400000	53.357936
518.450000	52.901643
518.500000	53.447881
518.550000	53.027437
518.600000	54.169509
518.650000	54.688550
518.700000	52.102489
518.750000	52.337982
518.800000	56.047304
518.850000	55.071265
518.900000	51.235266
518.950000	51.848735
519.000000	53.229815
519.050000	19.274753
519.100000	18.123259
519.150000	14.715053
519.200000	17.303356
519.250000	20.656618
519.300000	17.872649
519.350000	19.277520
519.400000	16.924754
519.450000	19.716094
519.500000	16.530318
519.550000	18.743360
519.600000	17.012884
519.650000	20.852948
519.700000	15.493957
519.750000	18.697675
519.800000	16.995234
519.850000	16.055351
519.900000	17.171778
519.950000	19.081001
520.000000	17.925512
520.050000	33.626154
520.100000	31.939358
520.150000	35.046315
520.200000	37.103572
520.250000	30.470302
520.300000	35.726607
520.350000	32.082022
520.400000	30.991906
520.450000	32.643311
520.500000	31.660634
520.550000	34.098251
520.600000	35.199024
520.650000	34.172973
520.700000	33.638073
520.750000	32.678080
520.800000	35.369125
520.850000	35.743226
520.900000	35.081269
520.950000	38.751252
521.000000	31.668116
521.050000	70.245059
521.100000	69.397787
521.150000	68.400645
521.200000	71.450830
521.250000	70.283136
521.300000	69.383646
521.350000	67.963554
521.400000	67.947282
521.450000	70.538436
521.500000	72.007047
521.550000	69.588616
521.600000	66.873274
521.650000	69.624049
521.700000	69.719807
521.750000	69.114773
521.800000	70.838631
521.850000	68.728594
521.900000	71.786767
521.950000	70.628271
522.000000	67.214015
522.050000	58.142957
522.100000	56.281067
522.150000	56.978511
522.200000	57.072877
522.250000	60.309313
522.300000	58.309598
522.350000	53.293867
522.400000	59.266412
522.450000	58.319173
522.500000	57.599681
522.550000	56.169520
522.600000	58.933876
522.650000	60.158050
522.700000	53.710341
522.750000	59.674607
522.800000	57.953436
522.850000	55.995775
522.900000	57.284658
522.950000	56.918989
523.000000	60.000986
523.050000	66.715031
523.100000	69.533200
523.150000	68.591280
523.200000	65.077978
523.250000	64.348331
523.300000	67.028581
523.350000	68.864634
523.400000	66.215965
523.450000	68.526853
523.500000	66.500443
523.550000	66.409345
523.600000	67.486191
523.650000	68.076841
523.700000	69.317700
523.750000	61.559602
523.800000	66.248934
523.850000	66.018958
523.900000	64.822749
523.950000	67.193195
524.000000	66.299740
524.050000	46.318078
524.100000	48.012466
524.150000	54.259514
524.200000	48.863782
524.250000	49.119342
524.300000	50.556522
524.350000	51.629559
524.400000	50.478649
524.450000	52.469724
524.500000	50.364672
524.550000	50.788680
524.600000	48.323647
524.650000	50.886899
524.700000	50.547625
524.750000	50.287635
524.800000	51.065287
524.850000	49.960467
524.900000	49.413594
524.950000	52.547054
525.000000	51.350869
525.050000	42.093335
525.100000	40.875906
525.150000	42.865021
525.200000	44.370907
525.250000	40.987949
525.300000	39.322932
525.350000	42.681606
525.400000	40.992394
525.450000	41.401853
525.500000	39.369613
525.550000	42.506968
525.600000	44.049085
525.650000	38.850486
525.700000	41.417722
525.750000	43.536386
525.800000	42.391148
525.850000	44.101982
525.900000	40.474783
525.950000	46.019808
526.000000	38.096398
526.050000	50.912757
526.100000	47.943161
526.150000	54.292045
526.200000	51.874081
526.250000	53.264123
526.300000	51.860263
526.350000	51.775934
526.400000	49.065073
526.450000	48.337107
526.500000	50.119327
526.550000	51.000232
526.600000	52.272056
526.650000	53.453150
526.700000	51.803090
526.750000	50.869520
526.800000	50.511883
526.850000	48.445629
526.900000	53.807637
526.950000	52.157847
527.000000	54.621233
527.050000	27.622943
527.100000	30.240884
527.150000	27.846674
527.200000	28.122509
527.250000	31.945843
527.300000	31.693690
527.350000	32.011640
527.400000	31.724656
527.450000	32.608480
527.500000	31.942220
527.550000	30.028210
527.600000	26.383723
527.650000	30.015347
527.700000	27.002652
527.750000	30.894310
527.800000	32.047237
527.850000	33.681038
527.900000	28.263624
527.950000	26.752742
528.000000	26.915796
528.050000	26.861437
528.100000	28.351949
528.150000	29.805004
528.200000	28.587575
528.250000	25.211966
528.300000	30.718690
528.350000	29.112876
528.400000	26.813469
528.450000	24.142880
528.500000	31.854295
528.550000	25.157347
528.600000	31.745860
528.650000	31.426423
528.700000	29.226862
528.750000	28.305175
528.800000	29.713017
528.850000	31.397842
528.900000	29.631349
528.950000	25.871214
529.000000	27.081116
529.050000	43.474964
529.100000	43.237099
529.150000	37.223411
529.200000	38.631068
529.250000	34.043882
529.300000	36.345564
529.350000	39.708986
529.400000	35.488154
529.450000	37.894812
529.500000	41.675558
529.550000	39.963337
529.600000	40.836269
529.650000	41.253836
529.700000	43.158950
529.750000	35.651375
529.800000	38.249409
529.850000	37.967000
529.900000	38.182435
529.950000	39.808789
530.000000	34.703351
530.050000	40.957813
530.100000	39.787372
530.150000	40.913481
530.200000	41.235919
530.250000	41.999121
530.300000	42.707069
530.350000	40.878362
530.400000	38.768613
530.450000	43.894879
530.500000	39.237593
530.550000	45.508680
530.600000	38.851240
530.650000	38.384118
530.700000	40.407884
530.750000	41.116898
530.800000	37.748655
530.850000	40.695697
530.900000	41.376514
530.950000	39.269299
531.000000	39.979635
531.050000	36.203979
531.100000	36.658260
531.150000	34.797108
531.200000	34.133723
531.250000	35.641665
531.300000	35.142858
531.350000	32.218285
531.400000	31.427513
531.450000	34.325065
531.500000	34.936396
531.550000	35.281671
531.600000	35.807110
531.650000	33.831332
531.700000	35.776521
531.750000	33.806018
531.800000	31.228611
531.850000	35.518875
531.900000	33.654551
531.950000	32.553536
532.000000	36.094976
532.050000	61.059159
532.100000	58.267075
532.150000	59.984610
532.200000	57.445320
532.250000	57.139529
532.300000	57.628913
532.350000	60.137095
532.400000	58.043733
532.450000	57.148553
532.500000	60.719951
532.550000	57.346562
532.600000	59.266942
532.650000	56.938661
532.700000	56.552288
532.750000	57.245869
532.800000	56.861715
532.850000	60.245118
532.900000	58.740754
532.950000	59.454786
533.000000	57.937797
533.050000	64.313589
533.100000	65.482437
533.150000	64.143601
533.200000	63.624504
533.250000	63.037697
533.300000	67.901444
533.350000	71.026715
533.400000	67.147924
533.450000	67.570219
533.500000	66.790954
533.550000	66.233342
533.600000	70.071777
533.650000	63.478091
533.700000	61.351499
533.750000	64.878304
533.800000	66.329282
533.850000	62.795094
533.900000	66.138846
533.950000	67.288089
534.000000	67.253978
534.050000	35.290019
534.100000	37.471494
534.150000	38.075380
534.200000	39.786695
534.250000	37.797292
534.300000	42.514238
534.350000	35.719095
534.400000	38.301986
534.450000	34.829710
534.500000	39.351498
534.550000	38.516973
534.600000	38.440834
534.650000	40.082168
534.700000	36.481301
534.750000	34.679555
534.800000	39.912197
534.850000	38.303090
534.900000	33.542857
534.950000	36.313020
535.000000	35.054999
535.050000	37.126237
535.100000	36.683315
535.150000	35.400202
535.200000	34.706774
535.250000	35.228118
535.300000	32.550785
535.350000	31.356755
535.400000	31.734233
535.450000	35.951899
535.500000	36.598841
535.550000	34.230173
535.600000	39.218266
535.650000	32.285194
535.700000	34.282218
535.750000	33.303076
535.800000	35.738703
535.850000	31.365771
535.900000	32.699484
535.950000	34.472305
536.000000	34.153859
536.050000	41.091590
536.100000	42.174493
536.150000	40.889128
536.200000	43.332942
536.250000	38.207711
536.300000	38.877496
536.350000	40.959715
536.400000	44.217422
536.450000	39.461627
536.500000	38.725644
536.550000	40.157268
536.600000	39.390921
536.650000	41.953020
536.700000	44.639903
536.750000	42.768118
536.800000	37.259018
536.850000	43.499512
536.900000	43.664798
536.950000	41.457008
537.000000	39.888065
537.050000	40.206297
537.100000	43.107131
537.150000	40.861450
537.200000	41.258512
537.250000	44.608330
537.300000	43.996828
537.350000	43.474272
537.400000	43.135731
537.450000	43.918671
537.500000	41.178415
537.550000	44.920541
537.600000	42.019931
537.650000	40.235980
537.700000	36.704706
537.750000	41.252832
537.800000	38.925857
537.850000	41.529199
537.900000	42.079649
537.950000	40.069247
538.000000	40.815999
538.050000	21.477746
538.100000	22.020863
538.150000	21.852708
538.200000	23.165763
538.250000	28.344405
538.300000	23.140758
538.350000	22.740049
538.400000	22.962310
538.450000	27.336705
538.500000	26.797952
538.550000	22.516094
538.600000	26.859477
538.650000	21.788281
538.700000	25.597379
538.750000	24.322491
538.800000	24.615040
538.850000	21.707502
538.900000	23.728124
538.950000	25.785598
539.000000	21.515720
539.050000	68.289649
539.100000	65.672103
539.150000	72.142660
539.200000	67.583192
539.250000	72.120736
539.300000	70.321967
539.350000	70.952514
539.400000	75.006955
539.450000	72.319705
539.500000	70.627083
539.550000	67.775165
539.600000	71.285146
539.650000	70.627803
539.700000	71.697162
539.750000	70.130097
539.800000	66.942468
539.850000	67.475253
539.900000	71.050288
539.950000	69.895587
540.000000	72.670423
540.050000	23.090936
540.100000	21.713563
540.150000	24.043656
540.200000	19.519331
540.250000	25.863492
540.300000	22.523563
540.350000	21.851345
540.400000	19.190026
540.450000	20.647775
540.500000	17.997772
540.550000	19.856148
540.600000	22.686797
540.650000	20.654175
540.700000	20.380223
540.750000	16.436180
540.800000	20.330869
540.850000	20.389828
540.900000	21.964479
540.950000	19.348887
541.000000	20.738014
541.050000	17.617742
541.100000	15.576865
541.150000	17.598632
541.200000	19.062747
541.250000	16.965768
541.300000	17.469116
541.350000	17.833559
541.400000	20.044583
541.450000	18.410525
541.500000	22.998245
541.550000	16.483876
541.600000	19.225381
541.650000	21.595989
541.700000	16.985430
541.750000	18.857865
541.800000	17.328333
541.850000	17.169796
541.900000	18.500030
541.950000	17.692322
542.000000	15.748909
542.050000	65.369505
542.100000	62.188645
542.150000	64.595195
542.200000	66.243055
542.250000	66.665142
542.300000	62.381757
542.350000	66.309502
542.400000	67.923722
542.450000	67.287306
542.500000	62.247797
542.550000	64.027652
542.600000	68.883328
542.650000	64.360177
542.700000	63.910282
542.750000	63.489734
542.800000	62.363081
542.850000	61.355790
542.900000	64.937886
542.950000	60.618045
543.000000	68.224296
543.050000	53.029318
543.100000	53.355841
543.150000	53.610500
543.200000	51.974022
543.250000	54.210012
543.300000	56.730758
543.350000	57.362040
543.400000	52.816404
543.450000	53.244908
543.500000	55.890995
543.550000	55.366181
543.600000	58.183220
543.650000	53.654710
543.700000	54.003303
543.750000	58.184172
543.800000	53.216855
543.850000	57.157735
543.900000	51.843489
543.950000	54.470106
544.000000	54.833419
544.050000	30.733569
544.100000	31.073388
544.150000	27.943788
544.200000	29.088758
544.250000	26.550277
544.300000	30.205168
544.350000	30.245353
544.400000	26.327649
544.450000	32.414943
544.500000	31.862957
544.550000	30.398469
544.600000	30.132423
544.650000	30.472581
544.700000	27.717397
544.750000	26.183424
544.800000	28.057917
544.850000	29.132240
544.900000	29.376348
544.950000	29.623902
545.000000	27.255971
545.050000	59.587948
545.100000	61.273866
545.150000	61.267553
545.200000	60.204160
545.250000	61.943819
545.300000	60.990971
545.350000	57.597000
545.400000	64.168218
545.450000	57.198495
545.500000	58.508759
545.550000	59.939396
545.600000	61.348272
545.650000	62.930043
545.700000	57.341874
545.750000	60.536182
545.800000	57.061907
545.850000	60.756433
545.900000	60.303417
545.950000	63.921208
546.000000	60.108454
546.050000	41.495640
546.100000	41.157887
546.150000	43.514614
546.200000	36.740143
546.250000	43.811659
546.300000	42.241641
546.350000	45.319372
546.400000	43.301883
546.450000	38.255669
546.500000	42.915293
546.550000	43.858217
546.600000	42.629935
546.650000	43.100430
546.700000	41.138047
546.750000	46.766116
546.800000	40.123054
546.850000	42.366205
546.900000	39.149905
546.950000	39.220507
547.000000	43.284747
547.050000	41.434628
547.100000	44.134956
547.150000	44.606192
547.200000	43.000031
547.250000	46.970941
547.300000	41.344913
547.350000	47.245738
547.400000	40.472773
547.450000	43.028870
547.500000	41.322775
547.550000	45.628908
547.600000	41.682496
547.650000	43.588104
547.700000	46.668245
547.750000	40.781669
547.800000	41.915865
547.850000	41.603939
547.900000	46.700947
547.950000	44.869985
548.000000	43.322408
548.050000	43.737347
548.100000	44.653683
548.150000	45.687996
548.200000	43.960921
548.250000	43.175352
548.300000	44.976109
548.350000	44.753672
548.400000	46.591516
548.450000	42.411915
548.500000	45.826196
548.550000	45.505844
548.600000	43.601488
548.650000	47.272936
548.700000	43.637586
548.750000	45.139171
548.800000	45.597677
548.850000	45.194174
548.900000	45.747256
548.950000	43.755060
549.000000	42.000654
549.050000	23.125904
549.100000	27.622184
549.150000	25.382098
549.200000	22.232581
549.250000	27.272405
549.300000	25.451931
549.350000	25.624302
549.400000	24.523923
549.450000	23.278539
549.500000	22.869981
549.550000	23.438868
549.600000	23.648829
549.650000	24.701990
549.700000	28.852234
549.750000	26.047472
549.800000	27.483573
549.850000	23.403471
549.900000	25.663547
549.950000	23.567107
550.000000	25.035037
550.050000	25.683083
550.100000	27.416164
550.150000	28.638069
550.200000	26.590025
550.250000	27.297451
550.300000	28.820873
550.350000	29.169129
550.400000	30.919509
550.450000	28.146185
550.500000	27.066441
550.550000	30.663113
550.600000	25.834747
550.650000	27.918412
550.700000	30.257968
550.750000	29.863792
550.800000	33.162872
550.850000	32.704953
550.900000	28.708837
550.950000	29.373305
551.000000	29.762526
551.050000	45.230906
551.100000	45.918595
551.150000	44.143791
551.200000	50.080221
551.250000	45.495609
551.300000	47.894659
551.350000	45.512806
551.400000	45.638070
551.450000	49.013641
551.500000	44.630329
551.550000	41.126599
551.600000	49.196883
551.650000	49.187069
551.700000	45.532632
551.750000	45.593850
551.800000	45.682325
551.850000	44.053397
551.900000	46.766226
551.950000	39.535464
552.000000	44.077847
552.050000	41.137322
552.100000	44.072080
552.150000	42.860279
552.200000	37.357810
552.250000	47.947183
552.300000	44.197407
552.350000	41.933653
552.400000	42.421244
552.450000	38.751667
552.500000	39.614326
552.550000	42.263149
552.600000	46.475667
552.650000	44.808800
552.700000	44.330325
552.750000	43.443788
552.800000	45.306551
552.850000	44.720121
552.900000	43.677137
552.950000	43.468833
553.000000	42.884748
553.050000	29.413263
553.100000	30.208380
553.150000	32.954419
553.200000	30.189752
553.250000	31.712771
553.300000	32.430526
553.350000	29.561269
553.400000	32.938804
553.450000	31.312583
553.500000	31.039311
553.550000	30.490763
553.600000	30.899474
553.650000	32.996550
553.700000	32.439754
553.750000	29.157379
553.800000	31.292139
553.850000	32.433555
553.900000	30.391104
553.950000	29.549058
554.000000	30.845785
554.050000	57.619069
554.100000	53.709793
554.150000	59.435128
554.200000	54.372622
554.250000	53.768713
554.300000	56.746170
554.350000	55.215170
554.400000	56.137890
554.450000	57.568027
554.500000	56.705526
554.550000	61.346806
554.600000	55.785647
554.650000	57.484119
554.700000	58.262687
554.750000	57.384495
554.800000	56.946314
554.850000	55.452417
554.900000	54.018552
554.950000	56.271727
555.000000	59.117418
555.050000	65.241476
555.100000	67.979493
555.150000	69.979135
555.200000	67.740109
555.250000	63.412708
555.300000	69.545900
555.350000	69.289044
555.400000	65.833280
555.450000	70.644679
555.500000	69.136063
555.550000	67.896773
555.600000	67.444239
555.650000	68.242101
555.700000	64.212620
555.750000	67.482894
555.800000	67.264779
555.850000	69.445489
555.900000	64.463163
555.950000	69.477651
556.000000	68.192539
556.050000	36.862400
556.100000	40.418532
556.150000	35.842945
556.200000	37.971771
556.250000	40.774547
556.300000	36.493084
556.350000	40.496589
556.400000	40.637372
556.450000	44.327492
556.500000	41.762323
556.550000	38.164557
556.600000	35.216790
556.650000	38.428580
556.700000	41.892048
556.750000	38.638358
556.800000	41.560262
556.850000	37.486481
556.900000	38.906765
556.950000	38.047409
557.000000	39.914991
557.050000	30.521460
557.100000	28.545059
557.150000	29.852917
557.200000	32.519296
557.250000	32.105659
557.300000	30.654245
557.350000	30.927266
557.400000	28.317742
557.450000	30.450230
557.500000	29.692525
557.550000	32.634163
557.600000	27.281954
557.650000	31.550705
557.700000	30.381754
557.750000	31.511336
557.800000	27.589239
557.850000	30.153001
557.900000	29.254502
557.950000	30.773878
558.000000	29.356626
558.050000	54.216366
558.100000	54.259962
558.150000	53.461910
558.200000	53.746786
558.250000	56.797101
558.300000	56.719246
558.350000	53.934269
558.400000	53.491077
558.450000	56.835851
558.500000	53.120142
558.550000	54.078825
558.600000	55.772443
558.650000	54.864330
558.700000	57.028943
558.750000	58.932028
558.800000	61.159010
558.850000	58.052818
558.900000	55.610644
558.950000	51.830139
559.000000	54.535314
559.050000	26.683929
559.100000	26.093673
559.150000	24.653732
559.200000	27.484224
559.250000	25.567566
559.300000	25.631104
559.350000	24.943017
559.400000	23.473302
559.450000	23.806897
559.500000	25.668879
559.550000	25.524005
559.600000	25.516091
559.650000	26.123069
559.700000	28.516071
559.750000	25.446187
559.800000	20.427533
559.850000	24.250075
559.900000	25.971581
559.950000	26.526138
560.000000	27.530320
560.050000	41.588021
560.100000	45.077952
560.150000	43.304133
560.200000	39.330765
560.250000	42.620088
560.300000	44.341456
560.350000	44.039886
560.400000	48.151865
560.450000	44.978439
560.500000	48.839253
560.550000	43.549431
560.600000	47.399985
560.650000	41.668868
560.700000	39.770039
560.750000	45.604826
560.800000	44.723725
560.850000	38.964217
560.900000	46.712136
560.950000	43.924512
561.000000	43.697935
561.050000	58.661788
561.100000	57.422559
561.150000	57.998188
561.200000	62.849806
561.250000	59.826708
561.300000	62.245126
561.350000	60.424087
561.400000	59.200065
561.450000	62.635808
561.500000	60.413123
561.550000	59.249977
561.600000	59.962271
561.650000	60.404073
561.700000	61.694566
561.750000	61.785683
561.800000	57.609919
561.850000	58.087036
561.900000	60.999952
561.950000	59.336516
562.000000	59.489243
562.050000	50.959715
562.100000	48.679557
562.150000	45.255479
562.200000	47.137403
562.250000	47.947624
562.300000	50.913304
562.350000	49.758903
562.400000	50.206526
562.450000	48.730186
562.500000	45.951422
562.550000	44.746061
562.600000	47.244688
562.650000	46.898027
562.700000	48.038677
562.750000	49.424253
562.800000	49.792412
562.850000	45.572202
562.900000	49.938117
562.950000	47.255795
563.000000	46.852885
563.050000	23.889859
563.100000	22.378080
563.150000	27.945583
563.200000	28.882067
563.250000	25.861471
563.300000	27.435964
563.350000	19.835628
563.400000	25.532432
563.450000	26.766052
563.500000	28.356341
563.550000	25.313597
563.600000	26.554247
563.650000	23.718683
563.700000	28.625763
563.750000	28.479386
563.800000	27.136632
563.850000	24.230554
563.900000	27.654181
563.950000	22.848307
564.000000	21.655202
564.050000	87.639960
564.100000	89.229612
564.150000	88.413547
564.200000	90.477011
564.250000	86.269563
564.300000	86.212014
564.350000	88.211879
564.400000	90.993701
564.450000	87.549275
564.500000	90.297409
564.550000	88.769006
564.600000	90.919453
564.650000	88.851321
564.700000	88.775339
564.750000	92.618063
564.800000	83.183432
564.850000	89.560325
564.900000	85.576206
564.950000	87.016696
565.000000	92.715104
565.050000	70.844296
565.100000	70.514582
565.150000	64.589222
565.200000	71.350086
565.250000	66.350366
565.300000	74.152960
565.350000	67.081807
565.400000	70.041130
565.450000	71.851607
565.500000	69.681839
565.550000	71.463401
565.600000	65.907997
565.650000	68.529187
565.700000	65.926683
565.750000	71.616106
565.800000	70.044325
565.850000	66.103211
565.900000	71.428361
565.950000	70.309338
566.000000	73.122702
566.050000	43.813550
566.100000	46.982207
566.150000	49.195434
566.200000	43.492002
566.250000	46.870831
566.300000	41.802827
566.350000	45.434310
566.400000	44.650380
566.450000	42.578470
566.500000	47.336492
566.550000	43.562074
566.600000	44.922794
566.650000	48.572250
566.700000	43.976189
566.750000	47.149832
566.800000	49.021216
566.850000	43.918537
566.900000	44.943754
566.950000	45.175090
567.000000	43.595372
567.050000	80.503568
567.100000	77.867698
567.150000	76.012227
567.200000	78.217671
567.250000	82.968776
567.300000	78.303078
567.350000	77.246258
567.400000	74.612200
567.450000	78.330975
567.500000	79.988340
567.550000	77.291968
567.600000	81.654050
567.650000	79.620058
567.700000	79.135993
567.750000	75.861171
567.800000	75.118672
567.850000	80.058018
567.900000	78.410870
567.950000	77.964429
568.000000	78.012613
568.050000	51.188153
568.100000	52.865678
568.150000	48.361462
568.200000	49.219947
568.250000	49.449766
568.300000	47.126120
568.350000	50.043462
568.400000	52.459642
568.450000	50.485437
568.500000	47.254240
568.550000	45.499603
568.600000	50.037591
568.650000	50.866621
568.700000	49.703579
568.750000	44.220755
568.800000	50.468758
568.850000	49.050105
568.900000	53.323816
568.950000	47.473172
569.000000	49.357469
569.050000	77.937757
569.100000	82.117023
569.150000	79.620795
569.200000	83.872503
569.250000	76.396324
569.300000	75.193031
569.350000	77.784935
569.400000	82.677155
569.450000	77.775191
569.500000	77.497959
569.550000	77.846712
569.600000	79.131276
569.650000	76.264588
569.700000	81.348960
569.750000	78.515694
569.800000	77.864029
569.850000	82.263070
569.900000	81.407773
569.950000	79.088704
570.000000	77.048900
570.050000	69.396323
570.100000	67.399208
570.150000	69.271083
570.200000	69.176157
570.250000	70.959809
570.300000	69.109611
570.350000	71.071423
570.400000	66.697465
570.450000	67.317139
570.500000	69.433547
570.550000	66.647966
570.600000	69.841403
570.650000	69.010367
570.700000	67.557382
570.750000	64.817741
570.800000	70.439926
570.850000	71.049713
570.900000	68.763798
570.950000	68.696159
571.000000	65.781831
571.050000	74.274167
571.100000	72.429278
571.150000	72.396107
571.200000	73.695609
571.250000	69.577116
571.300000	73.472395
571.350000	75.885544
571.400000	71.739573
571.450000	73.088427
571.500000	73.229978
571.550000	72.095589
571.600000	74.539292
571.650000	71.392616
571.700000	65.327054
571.750000	74.765547
571.800000	71.076168
571.850000	73.286340
571.900000	71.025050
571.950000	72.747613
572.000000	71.389432
572.050000	42.027522
572.100000	44.730345
572.150000	43.024836
572.200000	37.979938
572.250000	39.572361
572.300000	41.437942
572.350000	43.208605
572.400000	42.079714
572.450000	41.244209
572.500000	40.464551
572.550000	40.774816
572.600000	44.529544
572.650000	38.934587
572.700000	40.600844
572.750000	44.756688
572.800000	39.918710
572.850000	39.261419
572.900000	44.242790
572.950000	40.295275
573.000000	38.877157
573.050000	75.625813
573.100000	75.597949
573.150000	73.959944
573.200000	73.907440
573.250000	78.313000
573.300000	72.061935
573.350000	71.800121
573.400000	73.608740
573.450000	72.610675
573.500000	73.646836
573.550000	74.786926
573.600000	70.895095
573.650000	71.985696
573.700000	75.035901
573.750000	73.994823
573.800000	71.670939
573.850000	77.277441
573.900000	75.259669
573.950000	77.603222
574.000000	76.221654
574.050000	71.483881
574.100000	72.596763
574.150000	65.613375
574.200000	75.585473
574.250000	76.036497
574.300000	73.714232
574.350000	74.702037
574.400000	75.877531
574.450000	77.422641
574.500000	75.133867
574.550000	74.895469
574.600000	70.209713
574.650000	70.029912
574.700000	71.697588
574.750000	79.880323
574.800000	72.993292
574.850000	73.317583
574.900000	73.033471
574.950000	72.631058
575.000000	71.561853
575.050000	40.321474
575.100000	42.003678
575.150000	44.739081
575.200000	42.872823
575.250000	41.308924
575.300000	37.997800
575.350000	43.741573
575.400000	45.001906
575.450000	40.339231
575.500000	41.365847
575.550000	39.692734
575.600000	41.573443
575.650000	42.221779
575.700000	41.555651
575.750000	40.309222
575.800000	39.868354
575.850000	38.498910
575.900000	41.333855
575.950000	41.739692
576.000000	37.235058
576.050000	64.461880
576.100000	63.449276
576.150000	66.629468
576.200000	61.812611
576.250000	64.236382
576.300000	65.177691
576.350000	66.942245
576.400000	66.152305
576.450000	71.262649
576.500000	64.579134
576.550000	67.879547
576.600000	65.158717
576.650000	65.443295
576.700000	65.431327
576.750000	66.992684
576.800000	63.996922
576.850000	65.641429
576.900000	65.780111
576.950000	63.644929
577.000000	64.842062
577.050000	45.667540
577.100000	47.748720
577.150000	46.089469
577.200000	49.001435
577.250000	46.937352
577.300000	49.138066
577.350000	47.796216
577.400000	45.819718
577.450000	51.412555
577.500000	47.412042
577.550000	53.152894
577.600000	49.124274
577.650000	46.965448
577.700000	47.759051
577.750000	47.177128
577.800000	48.326013
577.850000	46.097026
577.900000	49.069364
577.950000	49.517697
578.000000	48.510627
578.050000	19.102405
578.100000	23.471016
578.150000	18.731103
578.200000	21.156046
578.250000	20.428855
578.300000	22.192938
578.350000	17.680094
578.400000	19.561981
578.450000	20.994755
578.500000	20.385165
578.550000	23.251631
578.600000	23.368736
578.650000	21.614214
578.700000	20.194357
578.750000	20.726343
578.800000	23.970060
578.850000	23.143951
578.900000	23.388172
578.950000	23.409860
579.000000	19.447019
579.050000	53.880395
579.100000	51.747697
579.150000	58.289565
579.200000	53.178351
579.250000	53.460385
579.300000	53.890233
579.350000	54.499339
579.400000	54.149136
579.450000	56.925372
579.500000	53.998338
579.550000	55.064016
579.600000	55.376443
579.650000	53.106953
579.700000	56.635876
579.750000	52.444242
579.800000	54.082296
579.850000	55.313252
579.900000	56.292558
579.950000	54.279736
580.000000	54.761449
580.050000	88.594629
580.100000	87.212331
580.150000	88.640734
580.200000	84.286613
580.250000	86.157798
580.300000	89.469483
580.350000	82.566683
580.400000	88.721562
580.450000	85.114687
580.500000	86.114627
580.550000	86.364000
580.600000	86.049358
580.650000	83.902855
580.700000	82.550159
580.750000	85.324403
580.800000	86.592732
580.850000	90.726507
580.900000	81.384183
580.950000	85.935627
581.000000	90.478633
581.050000	41.032326
581.100000	38.578247
581.150000	35.644031
581.200000	38.735297
581.250000	36.317960
581.300000	40.695889
581.350000	36.366392
581.400000	38.421509
581.450000	40.232510
581.500000	37.839644
581.550000	38.105381
581.600000	36.291380
581.650000	38.784272
581.700000	31.722801
581.750000	39.343961
581.800000	36.835249
581.850000	37.463049
581.900000	37.127006
581.950000	41.113516
582.000000	38.385824
582.050000	31.307329
582.100000	30.284703
582.150000	28.507251
582.200000	29.487885
582.250000	30.223751
582.300000	26.692624
582.350000	29.127500
582.400000	25.723006
582.450000	28.326653
582.500000	30.064159
582.550000	28.679461
582.600000	26.385966
582.650000	30.169718
582.700000	29.485409
582.750000	26.060185
582.800000	29.581838
582.850000	27.930828
582.900000	28.339872
582.950000	27.321384
583.000000	29.755692
583.050000	47.851354
583.100000	48.257806
583.150000	49.068417
583.200000	46.934368
583.250000	50.884032
583.300000	48.643376
583.350000	50.686046
583.400000	48.608512
583.450000	46.873379
583.500000	45.005048
583.550000	47.775595
583.600000	46.347570
583.650000	47.604041
